TABLE_QUALIFIER,TABLE_OWNER,TABLE_NAME,GRANTOR,GRANTEE,PRIVILEGE,IS_GRANTABLE
EncounterPRO_OS,dbo,c_Attachment_Extension,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Attachment_Extension,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Attachment_Extension,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Attachment_Extension,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Attachment_Extension,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Attachment_Extension_Attribute,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Attachment_Extension_Attribute,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Attachment_Extension_Attribute,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Attachment_Extension_Attribute,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Attachment_Extension_Attribute,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Attachment_Extension_Attribute,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Attachment_Extension_Attribute,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Attachment_Extension_Attribute,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Attachment_Extension_Attribute,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Attachment_Location,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Attachment_Type,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Authority,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Authority,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Authority,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Authority,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Authority,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Authority,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Authority,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Authority,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Authority,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Authority,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Authority_Category,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Authority_Category,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Authority_Category,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Authority_Category,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Authority_Category,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Authority_Category,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Authority_Category,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Authority_Category,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Authority_Category,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Authority_Category,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Authority_Formulary,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Authority_Type,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Authority_Type,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Authority_Type,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Authority_Type,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Authority_Type,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Authority_Type,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Authority_Type,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Authority_Type,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Authority_Type,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Authority_Type,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Cdc_BmiAge,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Cdc_HcAgeInf,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Cdc_LenAgeInf,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Cdc_StatAge,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Cdc_WtAge,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Cdc_WtAgeInf,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Cdc_WtLenInf,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Cdc_WtStat,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Chart,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Chart,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Chart,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Chart,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Chart,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Chart,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Chart,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Chart,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Chart,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Chart,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Chart_Alert_Category,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Chart_Page_Attribute,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Chart_Page_Definition,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Chart_Section,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Chart_Section,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Chart_Section,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Chart_Section,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Chart_Section,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Chart_Section,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Chart_Section,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Chart_Section,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Chart_Section,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Chart_Section,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Chart_Section_Page_Attribute,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Classification_Set,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Classification_Set,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Classification_Set,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Classification_Set,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Classification_Set,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Classification_Set,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Classification_Set,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Classification_Set,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Classification_Set_Item,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Classification_Set_Item,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Classification_Set_Item,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Classification_Set_Item,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Classification_Set_Item,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Classification_Set_Item,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Classification_Set_Item,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Classification_Set_Item,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Common_Assessment,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Common_Drug,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Common_Drug,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Common_Drug,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Common_Drug,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Common_Drug,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Common_Drug,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Common_Drug,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Common_Drug,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Common_Drug,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Common_Drug,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Common_Observation,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Common_Observation,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Common_Observation,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Common_Observation,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Common_Observation,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Common_Observation,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Common_Observation,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Common_Observation,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Common_Observation,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Common_Observation,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Common_Procedure,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Component,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Component,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Component,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Component,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Component,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Component,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Component,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Component,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Component,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Component,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Component_Attribute,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Component_Attribute_Def,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Component_Base_Attribute,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Component_Base_Attribute,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Component_Base_Attribute,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Component_Base_Attribute,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Component_Base_Attribute,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,c_Component_Base_Attribute,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Component_Base_Attribute,dbo,cprsystem,SELECT,NO
